Name,Affiliation,Interests,Cited By,Profile URL
Sanmay Ganguly,"Assistant Professor. Indian Institute of Technology, Kanpur","Machine learning, High Energy Physics, Quantum Computation",291993.0,https://scholar.google.com/citations?hl=en&user=FacGNwsAAAAJ
Vijay Kumar Jain,Indian Institute of Technology Kanpur India,"Micro-manufacturing, Manufacturing",39775.0,https://scholar.google.com/citations?hl=en&user=bmQ917cAAAAJ
Avinash Kumar Agarwal,Indian Institute of Technology Kanpur,"Internal Combustion Engines, Emissions, Biodiesel, Laser Ignition, HCCI",32323.0,https://scholar.google.com/citations?hl=en&user=cGOyLQsAAAAJ
Debasis Kundu,"Profess of Department of Mathematics and Statistics, IIT Kanpur","Applied Statistics, Distribution Theory, Statistical Computing, Reliability Analysis, Statistical Signal Processing",23840.0,https://scholar.google.com/citations?hl=en&user=yq8z1rIAAAAJ
Ashutosh Sharma,"Chemical Engineering, IITK, IIT Kanpur, Indian Institute of Technology Kanpur","nanotechnology, thin film, nanopatterning, adhesion, wetting",23833.0,https://scholar.google.com/citations?hl=en&user=MmjJMlIAAAAJ
Ajay Kumar,Distinguished Visiting Professor IIT Kanpur,"Economics of Information Systems, Agglomeration, Economic Geography, Business Administration",22326.0,https://scholar.google.com/citations?hl=en&user=pEYlXIEAAAAJ
Tarun Gupta,"Professor, Indian Institute of Technology Kanpur","Exposure Assessment, Source Apportionment, brown carbon, organic aerosols, aerosol chemistry",21410.0,https://scholar.google.com/citations?hl=en&user=Ze8k3S0AAAAJ
Sudip Ghosh,"DST Young Scientist, IIT-Kanpur","Semiconductor Devices, Compact Modeling, Characterization",18248.0,https://scholar.google.com/citations?hl=en&user=1zX3dR8AAAAJ
Vadapalli Chandrasekhar,"Department of Chemistry, Indian Institute of Technology, Kanpur",Chemistry,17176.0,https://scholar.google.com/citations?hl=en&user=VgfCil4AAAAJ
Anantharaj Sengeni,"Assistant Professor (CHM), IIT Kanpur","Electrochemistry, Catalysis at Electrified Interfaces, Materials",16090.0,https://scholar.google.com/citations?hl=en&user=b2mYUxwAAAAJ
Ashok Kumar,"Professor, Dept. Biological Sciences and Bioengineering, Indian Institute of Technology …","Regenerative medicine, Tissue engineering and Biomaterials, Environmental biotechnology, Bioprocess engineering, Bioseparation",15685.0,https://scholar.google.com/citations?hl=en&user=eFMI9XQAAAAJ
Sandeep Verma,"Professor of Chemistry, Indian Institute of Technology Kanpur","Chemistry, Chemical Biology",15683.0,https://scholar.google.com/citations?hl=en&user=2SodcuwAAAAJ
AMALENDU CHANDRA,Indian Institute of Technology Kanpur,,14786.0,https://scholar.google.com/citations?hl=en&user=rTKmquIAAAAJ
Rajiv Sinha,IIT Kanpur,"River science, geomorphology, sedimentology",14094.0,https://scholar.google.com/citations?hl=en&user=VkRcwwEAAAAJ
Raju Kumar Gupta,"Professor, Department of Chemical Engineering, IIT Kanpur","Photocatalysis, Water remediation, Perovskite solar cells, Batteries, CO2 capture and conversion",13698.0,https://scholar.google.com/citations?hl=en&user=nG-H4P8AAAAJ
Sanjay Mittal,"Professor of Aerospace Engineering, IIT Kanpur","CFD, Experimental Aerodynamics",13627.0,https://scholar.google.com/citations?hl=en&user=BmWnCKsAAAAJ
Kantesh Balani,"Professor & Head, Materials Science and Engineering, IIT Kanpur","Thermal Spraying, Functional Biomaterials, Ultra High Temperature Ceramics, Coatings, Nanomechanics",13229.0,https://scholar.google.com/citations?hl=en&user=i8cuAm4AAAAJ
Santosh Kumar Gupta,"Professor of Chemical Engineering, Indian Institute of Technology Kanpur","Modelling and Optimization, Polymer Reaction Engineering, multiobjective optimization, Chemical Engineering",13055.0,https://scholar.google.com/citations?hl=en&user=QP1IzB4AAAAJ
Parimal K. Bharadwaj,"Retired Prof of Chemistry IIT Kanpur & Distinguished Visiting Prof of Chemistry, IIT Bombay …",Supramolecular Chemistry,12895.0,https://scholar.google.com/citations?hl=en&user=VePyXdMAAAAJ
Satyabrata Das,Former Director CSIR AMPRI /Visiting Professor at Department of  Materials Science IITK …,"Solidification, Metal casting, Metal Matrix Composites, Metal Foams, Tribology",12550.0,https://scholar.google.com/citations?hl=en&user=1KZUtdAAAAAJ
Gautam Biswas FNA or G Biswas,"IIT Guwahati, IIT Kanpur and BITS-Pilani Goa Campus","Fluid Mechanics, Heat Transfer, Boiling, Drops, Bubbles",12468.0,https://scholar.google.com/citations?hl=en&user=dfvFBBMAAAAJ
SC Srivastava,"Department of Elect. Eng., IIT Kanpur",,12029.0,https://scholar.google.com/citations?hl=en&user=Uesn2wIAAAAJ
Vinod K Singh,"Professor of Chemistry, IIT Kanpur",Organic Synthesis,11144.0,https://scholar.google.com/citations?hl=en&user=4vUdrvEAAAAJ
Bushra Ateeq,"Professor & Senior Fellow, DBT/Wellcome Trust, IIT Kanpur","Cancer Biomarkers, Cancer Genomics, Non-coding RNAs, Drug Targets, Prostate Cancer",11069.0,https://scholar.google.com/citations?hl=en&user=72n6-0wAAAAJ
Prof. Dr.-Ing. M. Jaleel Akhtar,"Chair Professor, Dept. of Electrical Engineering, IIT Kanpur","Electromagnetic Theory, Microwave Imaging and Remote Sensing, RF Metamaterial Inspired Sensors",10704.0,https://scholar.google.com/citations?hl=en&user=A7Bri_4AAAAJ
Debashish Chowdhury,"Professor, Department of Physics, IIT Kanpur","Statistical Physics, Biological Physics, Molecular machines, Molecular motors",10581.0,https://scholar.google.com/citations?hl=en&user=punFCLMAAAAJ
Ajoy Kanti Ghosh,"professor, IIT Kanpur India","artificial intelligence, flight mechanics, aerodynamics",10548.0,https://scholar.google.com/citations?hl=en&user=XBXJ_dUAAAAJ
Sameer Khandekar,"Sir M. Visvesvaraya Chair Professor and Head (ME), Indian Institute of Technology Kanpur …","heat transfer, heat pipes, boiling, condensation, thermal management",10364.0,https://scholar.google.com/citations?hl=en&user=9uMKMBUAAAAJ
Jayant  K. Singh,"Abdul Kalam Technology National Fellow, Chemical Engineering, Indian Institute of …","Molecular Simulation, AI4Science, Energy Storage, Soil Sensing",9915.0,https://scholar.google.com/citations?hl=en&user=UDr7tjEAAAAJ
Yogesh S. Chauhan,"Fellow of IEEE, IASc & INAE; Professor & Head/EE - IIT Kanpur","ASM GaN HEMT, Compact Model, BSIM SPICE Model, Cryogenic Transistor Modeling, Ferroelectric FET",9843.0,https://scholar.google.com/citations?hl=en&user=USq58a0AAAAJ
Goutam Deo,"Professor of Chemical Engineering, Indian Institute of Technology Kanpur","Chemical Engineering, Reaction Engineering, Heterogeneous Catalysis",9798.0,https://scholar.google.com/citations?hl=en&user=fK9RH9EAAAAJ
Nishith Verma,"Professor of Chemical Engineering, Indian Institute of Technology Kanpur","Synthesis of nanomaterials including …, Environmental remediation, Energy materials, Sensors, Microbial f",9703.0,https://scholar.google.com/citations?hl=en&user=pwNT4HkAAAAJ
Mohit Bhardwaj,Indian Institute of Technology Kanpur,"Radio Astronomy, Fast Radio Bursts, Astrophysical Transients, Multi-Messenger Astronomy, Applied",9668.0,https://scholar.google.com/citations?hl=en&user=T7u0EccAAAAJ
Avinash Singh,indian institute of technology kanpur,"Correlated Electrons, Quantum Magnetism, Spin-Orbital Excitations",9645.0,https://scholar.google.com/citations?hl=en&user=1BwzHHEAAAAJ
Kumar Vaibhav Srivastava,"Professor of Department of Electrical Engineering, Indian Institute of Technology, Kanpur …","Metamaterials, Microwave Absorbers, Microwave Antenna, Cloaking",9280.0,https://scholar.google.com/citations?hl=en&user=nBSF9qUAAAAJ
Arvind K Sinha,"Professor of Psychology (OB Area), Dept of HSS, Indian Institute of Technology Kanpur …","Organizational Behavior, I/O Psychology, Social Psychology",9124.0,https://scholar.google.com/citations?hl=en&user=SMSi2fwAAAAJ
Krishanu Biswas,Indian Institute of Technology Kanpur,Materials Science and Engineering,8891.0,https://scholar.google.com/citations?hl=en&user=KTKaS6AAAAAJ
Anantha Ramakrishna,"Professor of Physics, IIT Kanpur","Optics, Photonics, Metamaterials, Nano and Micro structuring",8694.0,https://scholar.google.com/citations?hl=en&user=tebIaWQAAAAJ
Prof. Janakarajan Ramkumar,"Professor (HAG), Department of Mechanical Engineering, and Design, IIT Kanpur","Micro and nano manufacturing, Additive Manufacturing, New product and process development",8690.0,https://scholar.google.com/citations?hl=en&user=8X9rXe0AAAAJ
Ashish Garg,Indian Institute of Technology Kanpur,"Ferroics, Multiferroics, Memories, Energy harvesting, Perovskite and Organic Solar Photovoltaics",8419.0,https://scholar.google.com/citations?hl=en&user=S7si0-cAAAAJ
Amit Agarwal,"Department of Physics, Indian Institute of Technology, Kanpur (India)","Theoretical condensed matter physics, Quantum transport",8323.0,https://scholar.google.com/citations?hl=en&user=WcVpbRwAAAAJ
Anindya Chatterjee,"Professor, Department of Mechanical Engineering, Indian Institute of Technology, Kanpur",Applied Mechanics,8302.0,https://scholar.google.com/citations?hl=en&user=MJ5tZLsAAAAJ
Laxmidhar Behera,IIT Kanpur,"Intelligent Systems and Control, Robotics, Soft Computing",8222.0,https://scholar.google.com/citations?hl=en&user=QWTcyP8AAAAJ
Saikat Chakrabarti,Indian Institute of Technology Kanpur,"Power System State Estimation, Synchrophasors, Smart Grid, Microgrid, EV Integration",8092.0,https://scholar.google.com/citations?hl=en&user=XrUg8HwAAAAJ
Piyush Rai,IIT Kanpur,"machine learning, probabilistic machine learning, artificial intelligence",8053.0,https://scholar.google.com/citations?hl=en&user=D50grEgAAAAJ
Dhirendra Katti,"Professor of Biological Sciences and Bioengineering, Indian Institute of Technology Kanpur","Tissue Engineering, Drug Delivery, Nanomedicine, Biomaterials, Bioengineering",7848.0,https://scholar.google.com/citations?hl=en&user=X0mSDMMAAAAJ
Jarugu  Narasimha Moorthy,"Department of Chemistry, Indian Institute of Technology Kanpur (IITK)","Physical Organic Chemistry, Organic Photochemistry and Supramolecular …",7805.0,https://scholar.google.com/citations?hl=en&user=XN3cVvIAAAAJ
Narayanan Srinivasan,Indian Institute of Technology Kanpur,"Cognitive Science, Consciousness, Attention, Emotions, Decision making",7277.0,https://scholar.google.com/citations?hl=en&user=oL4UaqcAAAAJ
Navaneeth Poonthottathil,"Indian Institute of Technology, Kanpur","Experimental High Energy Physics, Particle Physics, Neutrino Physics",7038.0,https://scholar.google.com/citations?hl=en&user=MnIEpv0AAAAJ
Malay Banerjee,"Professor, IIT Kanpur","Mathematical Ecology, Mathematical Epidemiology, Nonlinear Dynamics, Pattern Formation",6839.0,https://scholar.google.com/citations?hl=en&user=OJDQHlcAAAAJ
Sudhir K Jain,Indian Institute of Technology,"Earthquake engineering, structural engineering, civil engineering, seismic",6681.0,https://scholar.google.com/citations?hl=en&user=HOPvsyIAAAAJ
K. Muralidhar,"Professor of Mechanical Engineering, Indian Institute of Technology Kanpur India","interfacial phenomena, gas hydrates, biomedical fluid flow, optical measurements",6551.0,https://scholar.google.com/citations?hl=en&user=4eNH3jgAAAAJ
mukesh sharma,Indian institute of technology Kanpur,,6454.0,https://scholar.google.com/citations?hl=en&user=trvFYtYAAAAJ
Zakir Hossain,"Professor of Physics, Indian Institute of Technology Kanpur","Strongly correlated electron system (Kondo …, Heavy fermions, Valence fluctuation), Superconductivity and Magnetsim, Spintr",6435.0,https://scholar.google.com/citations?hl=en&user=QurdkMcAAAAJ
YD Vankar,Indian Institute of Technology Kanpur,chemistry,6434.0,https://scholar.google.com/citations?hl=en&user=TTSULBsAAAAJ
Rabindranath Mukherjee,"Former Professor of Chemistry, Indian Institute of Technology Kanpur","Coordination Chemistry, Bioinorganic Chemistry",6404.0,https://scholar.google.com/citations?hl=en&user=atapw6wAAAAJ
Ravi Pratap Singh,Department of Physics IIT Kanpur,"Plasma physics, optics",6293.0,https://scholar.google.com/citations?hl=en&user=MqM-OEMAAAAJ
Soumyabrata Roy,"Assistant Professor, Indian Institute of Technology Kanpur","Materials, CO2 Capture & Utilization, Catalysis, Energy Conversion & Storage, Solar Fuels & Devices",6276.0,https://scholar.google.com/citations?hl=en&user=9H30M4kAAAAJ
Nishchal K Verma,Indian Institute of Technology Kanpur,"Artificial Intelligence, LLMs, PHM, Computer Vision, Soft-computing and Industrial Automation",6108.0,https://scholar.google.com/citations?hl=en&user=Iir1EBsAAAAJ
Anjali Pandey,"Indian Institute of Technology, Kanpur","Microbiology, Toxins, Enzymes",6088.0,https://scholar.google.com/citations?hl=en&user=TtF2KckAAAAJ
Durgesh Rai,Indian Institute of Technology Kanpur,Structural/ Earthquake Engineering,6063.0,https://scholar.google.com/citations?hl=en&user=ZBglEkoAAAAJ
Arjun Bagchi,"Professor at Indian Institute of Technology, Kanpur.","Holography, String Theory.",5997.0,https://scholar.google.com/citations?hl=en&user=SdvKG-kAAAAJ
Mainak Das,"Professor, Deaprtment of Design, Indian Institute of Technology Kanpur","Bio-Electricity, Bio-Electrodes, Protein Bio-Battery, Sustainable Agriculture",5965.0,https://scholar.google.com/citations?hl=en&user=ZeV2Vk8AAAAJ
Amit Dutta,"Professor of Physics, IIT Kanpur",condensed matter physics,5945.0,https://scholar.google.com/citations?hl=en&user=mCMDe6MAAAAJ
Basker SUNDARARAJU FRSC,"Professor, Department of chemistry, IIT, kanpur","Organometallic chemistry, catalysis",5922.0,https://scholar.google.com/citations?hl=en&user=sVsWTFcAAAAJ
NAMDEO S. GAJBHIYE,Indian Institute of Technology Kanpur,"Material Science, Nano-materials, Magnetic Nanoparticles",5666.0,https://scholar.google.com/citations?hl=en&user=sMtYYwcAAAAJ
NP GURAO,"Materials Science and Engineering, Indian Institute of Technology Kanpur, India","crystallographic texture, mechanical bahaviour of materials, diffraction, crystal plasticity, in",5612.0,https://scholar.google.com/citations?hl=en&user=UDlLqHoAAAAJ
NP Gurao,"Materials Science and Engineering, Indian Institute of Technology  Kanpur","crystallographic texture, mechanical behaviour of materials, materials processing, synchrotron and",5601.0,https://scholar.google.com/citations?hl=en&user=yo6MHBcAAAAJ
Sounak Choudhury,"Professor of Mechanical Engineering, Indian Institute of Technology Kanpur","Conventional and Unconventional Machining, Machine Tools Vibration and Control, Hydraulic Control, Manufacturing Automation",5591.0,https://scholar.google.com/citations?hl=en&user=-FhQMRMAAAAJ
Prabha Sharma,"Professor of Mathematics and Statistics, IIT Kanpur","Algorithm Designing, Machine Learning, Deep Learniing, Optimization",5582.0,https://scholar.google.com/citations?hl=en&user=p0zmShAAAAAJ
Anand Singh,"Department of Chemistry, IIT Kanpur",,5579.0,https://scholar.google.com/citations?hl=en&user=XzwsMREAAAAJ
Dr. Sudheer Kumar,NCFlexE IIT Kanpur,"Flexible Electronics, Flexible Solar, Displays, Printable Batteries, Dimond like carbon films",5417.0,https://scholar.google.com/citations?hl=en&user=cIOGVQcAAAAJ
Somnath Bhowmick,"Inian Institute of Technology, Kanpur","Materials Science, Condensed matter physics",5401.0,https://scholar.google.com/citations?hl=en&user=FHwqOJUAAAAJ
Padma S Vankar,"Indian Institute of Technology, Kanpur","Natural dyes, Environmental pollution, Structure elucidation of Natural products",5354.0,https://scholar.google.com/citations?hl=en&user=uOT1uJwAAAAJ
Sri Sivakumar,Indian Institute of Technology Kanpur,"Nanomaterials, drug delivery, bioimaging, photoelectrochemical water splitting, catalysis",5353.0,https://scholar.google.com/citations?hl=en&user=W0-t6HUAAAAJ
Vinod Tare,"Professor of Civil Engineering, IIT Kanpur","Physicochemical, Biological and Ecological processes, Water and wastewater treatment",5335.0,https://scholar.google.com/citations?hl=en&user=lch6W_4AAAAJ
Ashu Jain,"Former-Professor, Department of Civil Engineering, IIT Kanpur","Hydrology, Modeling & Management of Water Systems …",5324.0,https://scholar.google.com/citations?hl=en&user=ylLVp8QAAAAJ
Ruchi Singh,"Indian Institute of Technology, Kanpur","Supramolecular chemistry, Coordination Polymers, X-ray crystallography",5079.0,https://scholar.google.com/citations?hl=en&user=tkEawzQAAAAJ
BV .Rathish Kumar,Indian Institute of Technology Kanpur,"Numerical Methods for PDEs, CFD, Biomechnics, heat and mass transfer",5036.0,https://scholar.google.com/citations?hl=en&user=KtZfBNcAAAAJ
Roop Aparajita Subhra Purushottam,IIT Kanpur,Machine Learning,5021.0,https://scholar.google.com/citations?hl=en&user=MNXz0AoAAAAJ
Shobit Omar,Indian Institute of Technology Kanpur,"Ceramics, Ionic Conductors, SOFCs",4999.0,https://scholar.google.com/citations?hl=en&user=ZTb7HLYAAAAJ
Raghvendra Kumar Chaudhary,"Associate Professor, IIT Kanpur","Metamaterials, Antennas, Absorbers, FSS, Dielectric Resonator Antenna",4934.0,https://scholar.google.com/citations?hl=en&user=MhZTqLsAAAAJ
Mahendra Verma,Indian Institute of Technology Kanpur,"Turbulence, Turbulent Convection, Fluid Dynamics, MHD Turbulence, Nonlinear Dynamics",4907.0,https://scholar.google.com/citations?hl=en&user=JlH3fYMAAAAJ
Manindra Agrawal,"Professor of Computer Science, IIT Kanpur","Theory of Computation, Complexity Theory",4892.0,https://scholar.google.com/citations?hl=en&user=UBXqggoAAAAJ
mohan kadalbajoo,"department of mathematics ,IIT Kanpur",Numerical Analysis,4888.0,https://scholar.google.com/citations?hl=en&user=8xF0V5AAAAAJ
Debabrata Goswami,"Professor, IIT Kanpur","Nonlinear Spectroscopy, Femtosecond Pulse Shaping, Microscopy, Coherent Control, Quantum Computing",4880.0,https://scholar.google.com/citations?hl=en&user=OZ651FIAAAAJ
Subramaniam Ganesh,"Biological Sciences & Bioengineering, Indian Institute of Technology - Kanpur [India]","Human Molecular Genetics, Neuroscience",4870.0,https://scholar.google.com/citations?hl=en&user=N62RSf8AAAAJ
Tajdarul Hassan Syed,"Professor, Department of Earth Sciences, IIT Kanpur",Water Resources and Remote Sensing,4846.0,https://scholar.google.com/citations?hl=en&user=Ar-vvNMAAAAJ
Jayandharan GR,"Professor, IIT Kanpur","Gene therapy: Neuro-ophthalmic & Blood …, Cancer gene therapy, Human molecular genetics",4765.0,https://scholar.google.com/citations?hl=en&user=zWb0RrYAAAAJ
Rajeev Gupta,"Physics, IIT Kanpur","condensed matter, materials science, optical spectroscopy",4736.0,https://scholar.google.com/citations?hl=en&user=UPo_8dUAAAAJ
Nitin Saxena,"N.Rama.Rao.Professor (HAG) & JCBose.Fellow, CSE & WSAIS, IIT Kanpur; FNA FASc …","Complexity theory, Algebra, Number theory, Algebraic geometry, Algebraic combinatorics",4731.0,https://scholar.google.com/citations?hl=en&user=1Yl1h_YAAAAJ
"Yogesh M. Joshi,","JC Bose Fellow and Professor of Chemical Engineering, Indian Institute of Technology …","Soft Matter, Rheology",4702.0,https://scholar.google.com/citations?hl=en&user=2j_DCnkAAAAJ
Sankar Prasad Rath,"Professor, Department of Chemistry, Indian Institute of Technology Kanpur, India","Bioinorganic chemistry, Multiheme Proteins and Enzymes, Supramolecular Chirogenesis, Chemical",4692.0,https://scholar.google.com/citations?hl=en&user=58SbCG8AAAAJ
Jitendra Bera,"Professor of Chemistry, IIT Kanpur","Sustainable Catalysis, Energy, Organometallic Chemistry",4682.0,https://scholar.google.com/citations?hl=en&user=oruUJikAAAAJ
Sabuj Kundu,"Professor at Department of Chemistry, IIT Kanpur",Organometallic Chemistry and Catalysis,4669.0,https://scholar.google.com/citations?hl=en&user=F32CmMcAAAAJ
Arvind Kumar,"Professor, Dept. of Mechanical Engineering, Indian Institute of Technology Kanpur","Additive manufacturing, Heat transfer in manufacturing, Casting and Welding, Surface coating",4593.0,https://scholar.google.com/citations?hl=en&user=N_lSNZ8AAAAJ
Ethirajan Rathakrishnan,IIT Kanpur,"Gas Dynamics, High-speed Jets, High Enthalpy Flows",4590.0,https://scholar.google.com/citations?hl=en&user=uQf2I_sAAAAJ
Pratik Sen,Indian Institute of Technology Kanpur,"Ultrafast Spectroscopy, Single Molecule Spectroscopy",4500.0,https://scholar.google.com/citations?hl=en&user=74IKbUEAAAAJ
Pradipta Kumar Panigrahi,"Mechanical Engineering Department, IIT Kanpur",Fluid Mechanics and Heat Transfer,4499.0,https://scholar.google.com/citations?hl=en&user=ajXBk0UAAAAJ
asima pradhan,"Professor of Physics , IIT Kanpur","Optics, Spectroscopy, Biophotonics",4441.0,https://scholar.google.com/citations?hl=en&user=UsbY8DcAAAAJ
K Subramanya,"Retired Professor, IIT Kanpur, India","Engineering Hydrology, Open Channel Flow, Fluid Mechanics, Hydraulic Machines",4372.0,https://scholar.google.com/citations?hl=en&user=wTTE2QwAAAAJ
Shalabh,"Indian Institute of Technology Kanpur, India","statistics, econometrics, regression, measurement-error, sampling",4367.0,https://scholar.google.com/citations?hl=en&user=EubboyAAAAAJ
sandeep shukla,IIT Kanpur,molecular dynamics,4358.0,https://scholar.google.com/citations?hl=en&user=AESK-u4AAAAJ
Dipak Mazumdar,"Emeritus Professor,  Materials Sc. &Engg., IIT KANPUR",STEELMAKING and PROCESS MODELLING,4355.0,https://scholar.google.com/citations?hl=en&user=ldtmm4YAAAAJ
Abhas Singh,Indian Institute of Technology Kanpur,Environmental Engineering,4297.0,https://scholar.google.com/citations?hl=en&user=yJj7UlcAAAAJ
Bhaskar Dasgupta,Indian Institute of Technology Kanpur,"Robotics, CAD, Optimization, Molecular Docking, Applied Mathematics",4263.0,https://scholar.google.com/citations?hl=en&user=V6ddZSkAAAAJ
Koushik Pal,"Assistant Professor of Physics, IIT Kanpur","Theory & Simulations, Quantum & Energy Materials, Phonons, High-throughput DFT, Machine Learning",4187.0,https://scholar.google.com/citations?hl=en&user=8_BONbIAAAAJ
Sanjay Kumar Bose,"Professor (Retired), IIT Kanpur","Computer Networks, Performance Modelling",4161.0,https://scholar.google.com/citations?hl=en&user=BR6HchkAAAAJ
PRABODH BAJPAI,Indian Institute of Technology Kanpur,Power and energy system,4143.0,https://scholar.google.com/citations?hl=en&user=3YmwzZAAAAAJ
Anshu Gaur,Indian Institute of Technology Kanpur,"AOS, CNT, Graphene, Device Physics",4119.0,https://scholar.google.com/citations?hl=en&user=4_5_fDAAAAAJ
Debajyoti Paul,"Professor, Earth Sciences, Indian Institute of Technology Kanpur, India","geochemistry, petrology, silicate earth evolution",4101.0,https://scholar.google.com/citations?hl=en&user=ZXxSO7kAAAAJ
nalini sankararamakrishnan,"centre for environmental science and engineering, IIT kanpur","environmental chemistry, water treament, bioremediation",4100.0,https://scholar.google.com/citations?hl=en&user=ghkIXzAAAAAJ
Javed N Malik,"Professor, Department of Earth Sciences, IIT Kanpur","Earth Sciences, Paleoseismology, Paleo-tsunami",4054.0,https://scholar.google.com/citations?hl=en&user=aI17no0AAAAJ
Amitabha Bandyopadhyay,Indian Institute of Technology Kanpur,Developental Biology,4031.0,https://scholar.google.com/citations?hl=en&user=lgVuQfcAAAAJ
Venkitanarayanan Parameswaran,"Professor, Department of Mechanical Engineering, Indian Institute of Technology Kanpur …","Experimental Mechanics, Dynamic Fracture, High Strain Rate Response",4011.0,https://scholar.google.com/citations?hl=en&user=j2x0fREAAAAJ
Ashwani Kumar Thakur,"Biological Sciences and Bioengineering Department, Indian Institute of Technology, Kanpur …","Self-assembly of amino acids, peptides and proteins in diseases, biopharmaceuticals and material design",3802.0,https://scholar.google.com/citations?hl=en&user=wNB41PgAAAAJ
Sarvesh Chandra,"Former Professor of Civil Engineering, IIT Kanpur",Geotechnical Engineering,3802.0,https://scholar.google.com/citations?hl=en&user=szfwkgIAAAAJ
Prashant K. Bhattacharya,Former Professor: IIT-Kanpur & Former Director: RG Inst. of Petroleum Technology,"Membrane Separations, Environmental Pollution, Process Design & Development",3797.0,https://scholar.google.com/citations?hl=en&user=K6BecZcAAAAJ
VISHAL GOVIND RAO,"Associate Professor, Department of Chemistry, IIT Kanpur","Photocatalysis, Plasmonics, Single molecule Spectroscopy, Interfacial Electron Transfer, Dye",3731.0,https://scholar.google.com/citations?hl=en&user=v6tyWUIAAAAJ
Anamika Kushwaha,"PostDoc, Indian Institute of Technology Kanpur","Environment microbiology, PET degradation, Resource recovery, Biopolymer, Bioremediation",3676.0,https://scholar.google.com/citations?hl=en&user=0l9EkF0AAAAJ
Satyendra Kumar,Indian Institute of Technology Kanpur,"Solar Energy, silicon, ellipsometry, diamond",3674.0,https://scholar.google.com/citations?hl=en&user=hDP5bWIAAAAJ
Santosh K. Misra,"Associate Professor, Dept of Biological Sciences & Bioengineering, Indian Institute of …",Biomedical materials and devices,3669.0,https://scholar.google.com/citations?hl=en&user=qP9e2NYAAAAJ
Aditya Kiran Jagannatham,Professor IIT Kanpur,"Wireless Communication, AI, ML",3665.0,https://scholar.google.com/citations?hl=en&user=o1FPSU0AAAAJ
Archana Gupta,Department of mechanical engineering IIT kanpur,Electrohydrodynamics,3624.0,https://scholar.google.com/citations?hl=en&user=-nA-oS8AAAAJ
Partha Chakroborty,"Professor of Civil Engineering, IIT Kanpur, INDIA",,3530.0,https://scholar.google.com/citations?hl=en&user=e9mu8QUAAAAJ
Suresh Kumar,"Department of Biological Sciences and Bioengineering, Indian Institute of Technology …",Autophagy,3528.0,https://scholar.google.com/citations?hl=en&user=oW16WtYAAAAJ
Saikat Ghosh,"Associate Professor of Physics, IIT-Kanpur","Quantum Optics, Atomic Physics, Graphene Microscopy",3516.0,https://scholar.google.com/citations?hl=en&user=S7d6XNYAAAAJ
Amit Verma,"Department of Electrical Engineering, Indian Institute of Technology Kanpur","Semiconductors, Devices, Epitaxy, Thin Films, Transport",3495.0,https://scholar.google.com/citations?hl=en&user=OykKaoYAAAAJ
Sudhanshu Shekhar Singh,IIT Kanpur,"Laser Processing of alloys, Mechnical behavior of materials, Corrosion, nanoindentation",3484.0,https://scholar.google.com/citations?hl=en&user=N-snNaUAAAAJ
Vivek Verma,"Professor of Materials Science and Engineering, Indian Institute of Technology Kanpur","Biodegradable polymers, Biomaterials, Drug delivery, Protein and cell patterning",3479.0,https://scholar.google.com/citations?hl=en&user=tvzz0Q8AAAAJ
Purnendu Bose,IIT Kanpur,Environmental Engineering,3437.0,https://scholar.google.com/citations?hl=en&user=OGPhvW4AAAAJ
Arun K Saha,"Professor of Mechanical Engineering, Indian Institute of Technology Kanpur, Kanpur, India",… and Computational Fluid Dynamics and Heat …,3352.0,https://scholar.google.com/citations?hl=en&user=Ysp4S9sAAAAJ
Joydeep Chakrabortty,"Professor, IIT Kanpur",Theoretical Particle Physics,3351.0,https://scholar.google.com/citations?hl=en&user=eg1qeFoAAAAJ
Nitin Gupta,"Professor, Biological Sciences and Bioengineering, Indian Institute of Technology Kanpur","Systems neuroscience, olfaction, mental health",3344.0,https://scholar.google.com/citations?hl=en&user=CgfmObUAAAAJ
Ashis K. Patra,"Department of Chemistry, Indian Institute of Technology Kanpur, Kanpur 208016, Uttar …","lanthanides, luminescent probes, medicinal inorganic chemistry",3334.0,https://scholar.google.com/citations?hl=en&user=z13hFQkAAAAJ
Prabir Kumar Basudhar,IIT Kanpur,,3301.0,https://scholar.google.com/citations?hl=en&user=KomrXwQAAAAJ
Mangal Kothari,"Senior Principal Engineer, ADASI | Aerospace GNC | Former Professor, IIT Kanpur","Flight Control, Guidance & Navigation, Flight Dynamics, Autonomous Aerospace Systems",3280.0,https://scholar.google.com/citations?hl=en&user=cbtKb54AAAAJ
Tanmoy Maiti,"Professor, IIT Kanpur","Thermoelectrics, Perovskite Solar Cell, Nanophotonics, Electronic Materials & Devices",3209.0,https://scholar.google.com/citations?hl=en&user=KP1phTkAAAAJ
Nisanth N. Nair,Indian Institute of Technology Kanpur,chemistry,3199.0,https://scholar.google.com/citations?hl=en&user=yR99mt8AAAAJ
Pramod Subramanyan,Indian Institute of Technology Kanpur,"formal methods, security",3162.0,https://scholar.google.com/citations?hl=en&user=D1Harq4AAAAJ
Arnab Bhattacharya,"Computer Science and Engineering, Indian Institute of Technology, Kanpur","Databases, Data Mining, Natural Language Processing, Information Retrieval, Artificial Intelligence",3152.0,https://scholar.google.com/citations?hl=en&user=Sk-JV9QAAAAJ
